"tool_id","tool_slug","tool_title_ar","skill_slug","link_type","sort_order"
"7d542929-da15-4d18-8fdc-8e4dcfd52d04","insurance-solvency-buffer-calculator","حاسبة هامش الملاءة المبسط","skill-insurance-tools-calculation","family","10"
"7d542929-da15-4d18-8fdc-8e4dcfd52d04","insurance-solvency-buffer-calculator","حاسبة هامش الملاءة المبسط","skill-engine-formula","engine","20"
"a7567a50-ded9-49d7-a5a7-2fc47e8619e8","electricity-demand-cost-calculator","حاسبة تكلفة الطلب الكهربائي","skill-energy-tools-calculation","family","10"
"a7567a50-ded9-49d7-a5a7-2fc47e8619e8","electricity-demand-cost-calculator","حاسبة تكلفة الطلب الكهربائي","skill-engine-formula","engine","20"
"db222a8d-657f-4842-9b92-dbd667f0c382","solar-panel-output-calculator","حاسبة إنتاج الألواح الشمسية","skill-energy-tools-calculation","family","10"
"db222a8d-657f-4842-9b92-dbd667f0c382","solar-panel-output-calculator","حاسبة إنتاج الألواح الشمسية","skill-engine-formula","engine","20"
"b69feb87-f7a8-4733-9a2f-6a5f8044a23f","battery-backup-hours-calculator","حاسبة ساعات البطارية الاحتياطية","skill-energy-tools-calculation","family","10"
"b69feb87-f7a8-4733-9a2f-6a5f8044a23f","battery-backup-hours-calculator","حاسبة ساعات البطارية الاحتياطية","skill-engine-formula","engine","20"
"e35b6031-76fd-4b45-8514-3c918e3cf4fb","power-factor-penalty-calculator","حاسبة غرامة معامل القدرة","skill-energy-tools-calculation","family","10"
"e35b6031-76fd-4b45-8514-3c918e3cf4fb","power-factor-penalty-calculator","حاسبة غرامة معامل القدرة","skill-engine-formula","engine","20"
"62aaf9a9-aa9c-47ba-8420-b8bbae3c47a4","generator-fuel-consumption-calculator","حاسبة استهلاك وقود المولد","skill-energy-tools-calculation","family","10"
"62aaf9a9-aa9c-47ba-8420-b8bbae3c47a4","generator-fuel-consumption-calculator","حاسبة استهلاك وقود المولد","skill-engine-formula","engine","20"
"64478a05-af7e-4760-8021-44a1a252e0d8","energy-cost-per-unit-calculator","حاسبة تكلفة الطاقة لكل وحدة","skill-energy-tools-calculation","family","10"
"64478a05-af7e-4760-8021-44a1a252e0d8","energy-cost-per-unit-calculator","حاسبة تكلفة الطاقة لكل وحدة","skill-engine-formula","engine","20"
"9172233e-9164-42e0-b3ec-72d072592e44","annual-energy-savings-calculator","حاسبة التوفير السنوي للطاقة","skill-energy-tools-calculation","family","10"
"9172233e-9164-42e0-b3ec-72d072592e44","annual-energy-savings-calculator","حاسبة التوفير السنوي للطاقة","skill-engine-formula","engine","20"
"fa231ba1-b288-4f44-b361-5800a97b1c55","load-factor-calculator","حاسبة معامل الحمل","skill-energy-tools-calculation","family","10"
"fa231ba1-b288-4f44-b361-5800a97b1c55","load-factor-calculator","حاسبة معامل الحمل","skill-engine-formula","engine","20"
"118d7a84-0831-42fa-86ee-ecc27187ab00","energy-intensity-calculator","حاسبة كثافة الطاقة","skill-energy-tools-calculation","family","10"
"118d7a84-0831-42fa-86ee-ecc27187ab00","energy-intensity-calculator","حاسبة كثافة الطاقة","skill-engine-formula","engine","20"
"75fc652e-2dd3-4a1f-a85d-b9be4fed33ae","peak-demand-reduction-savings-calculator","حاسبة توفير خفض الطلب الأقصى","skill-energy-tools-calculation","family","10"
"75fc652e-2dd3-4a1f-a85d-b9be4fed33ae","peak-demand-reduction-savings-calculator","حاسبة توفير خفض الطلب الأقصى","skill-engine-formula","engine","20"
"2c99411b-95aa-4ff1-a392-55c3dc816a72","security-incident-rate-calculator","حاسبة معدل الحوادث الأمنية","skill-cybersecurity-tools-calculation","family","10"
"2c99411b-95aa-4ff1-a392-55c3dc816a72","security-incident-rate-calculator","حاسبة معدل الحوادث الأمنية","skill-engine-formula","engine","20"
"2fdb79df-a0b2-4ea9-be1a-94965c869599","mean-time-to-detect-calculator","حاسبة متوسط زمن الاكتشاف MTTD","skill-cybersecurity-tools-calculation","family","10"
"2fdb79df-a0b2-4ea9-be1a-94965c869599","mean-time-to-detect-calculator","حاسبة متوسط زمن الاكتشاف MTTD","skill-engine-formula","engine","20"
"439e81d2-e6f6-486f-8950-7d48fd9b6363","mean-time-to-respond-calculator","حاسبة متوسط زمن الاستجابة MTTR","skill-cybersecurity-tools-calculation","family","10"
"439e81d2-e6f6-486f-8950-7d48fd9b6363","mean-time-to-respond-calculator","حاسبة متوسط زمن الاستجابة MTTR","skill-engine-formula","engine","20"
"52b5a692-da77-450d-98db-d6c35da92434","phishing-click-rate-calculator","حاسبة معدل النقر على التصيد","skill-cybersecurity-tools-calculation","family","10"
"52b5a692-da77-450d-98db-d6c35da92434","phishing-click-rate-calculator","حاسبة معدل النقر على التصيد","skill-engine-formula","engine","20"
"57c1f966-e94e-440b-87e7-f0004a105190","patch-compliance-rate-calculator","حاسبة الالتزام بالتحديثات","skill-cybersecurity-tools-calculation","family","10"
"57c1f966-e94e-440b-87e7-f0004a105190","patch-compliance-rate-calculator","حاسبة الالتزام بالتحديثات","skill-engine-formula","engine","20"
"d6ab898e-aae3-41f5-8ee6-15a884f707b3","vulnerability-remediation-rate-calculator","حاسبة معالجة الثغرات","skill-cybersecurity-tools-calculation","family","10"
"d6ab898e-aae3-41f5-8ee6-15a884f707b3","vulnerability-remediation-rate-calculator","حاسبة معالجة الثغرات","skill-engine-formula","engine","20"
"57da796e-d4e4-4d85-9790-9d67f6f285b9","security-awareness-completion-rate-calculator","حاسبة إكمال التوعية الأمنية","skill-cybersecurity-tools-calculation","family","10"
"57da796e-d4e4-4d85-9790-9d67f6f285b9","security-awareness-completion-rate-calculator","حاسبة إكمال التوعية الأمنية","skill-engine-formula","engine","20"
"72fd2d4e-861f-43cb-b912-0201dd4368a0","backup-success-rate-calculator","حاسبة نجاح النسخ الاحتياطي","skill-cybersecurity-tools-calculation","family","10"
"72fd2d4e-861f-43cb-b912-0201dd4368a0","backup-success-rate-calculator","حاسبة نجاح النسخ الاحتياطي","skill-engine-formula","engine","20"
"8a0e6057-1848-46c0-ac38-5ff11eb80ffc","security-risk-exposure-calculator","حاسبة التعرض للمخاطر الأمنية","skill-cybersecurity-tools-calculation","family","10"
"8a0e6057-1848-46c0-ac38-5ff11eb80ffc","security-risk-exposure-calculator","حاسبة التعرض للمخاطر الأمنية","skill-engine-formula","engine","20"
"08802ac2-9f5f-4686-a7b7-e67cbd31a436","endpoint-coverage-rate-calculator","حاسبة تغطية حماية الأجهزة","skill-cybersecurity-tools-calculation","family","10"
"08802ac2-9f5f-4686-a7b7-e67cbd31a436","endpoint-coverage-rate-calculator","حاسبة تغطية حماية الأجهزة","skill-engine-formula","engine","20"
"44f09748-437d-4bda-bd40-47d4158428fd","photo-storage-calculator","حاسبة مساحة تخزين الصور","skill-photography-tools-calculation","family","10"
"44f09748-437d-4bda-bd40-47d4158428fd","photo-storage-calculator","حاسبة مساحة تخزين الصور","skill-engine-formula","engine","20"
"17c5e388-7e91-449e-88bf-d96ca0904d53","video-storage-calculator","حاسبة مساحة تخزين الفيديو","skill-photography-tools-calculation","family","10"
"17c5e388-7e91-449e-88bf-d96ca0904d53","video-storage-calculator","حاسبة مساحة تخزين الفيديو","skill-engine-formula","engine","20"
"87a1c063-bcb2-40dd-a598-b1b892f40db1","photography-project-price-calculator","حاسبة سعر جلسة التصوير","skill-photography-tools-calculation","family","10"
"87a1c063-bcb2-40dd-a598-b1b892f40db1","photography-project-price-calculator","حاسبة سعر جلسة التصوير","skill-engine-formula","engine","20"
"6871636e-6d39-408f-bd95-1e11d22ddc63","photo-print-cost-calculator","حاسبة تكلفة طباعة الصور","skill-photography-tools-calculation","family","10"
"6871636e-6d39-408f-bd95-1e11d22ddc63","photo-print-cost-calculator","حاسبة تكلفة طباعة الصور","skill-engine-formula","engine","20"
"a65952c5-eb23-4b5d-a076-a5601966fc7b","camera-depreciation-calculator","حاسبة انخفاض قيمة الكاميرا","skill-photography-tools-calculation","family","10"
"a65952c5-eb23-4b5d-a076-a5601966fc7b","camera-depreciation-calculator","حاسبة انخفاض قيمة الكاميرا","skill-engine-formula","engine","20"
"a74ddc04-d1c3-4843-b091-b6ba0dc59f16","battery-shooting-time-calculator","حاسبة زمن التصوير بالبطاريات","skill-photography-tools-calculation","family","10"
"a74ddc04-d1c3-4843-b091-b6ba0dc59f16","battery-shooting-time-calculator","حاسبة زمن التصوير بالبطاريات","skill-engine-formula","engine","20"
"1542e3db-d393-4e28-99d7-911be028862a","image-aspect-ratio-width-calculator","حاسبة عرض الصورة حسب النسبة","skill-photography-tools-calculation","family","10"
"1542e3db-d393-4e28-99d7-911be028862a","image-aspect-ratio-width-calculator","حاسبة عرض الصورة حسب النسبة","skill-engine-formula","engine","20"
"d0b51222-bcdc-475a-955c-b340e24874d1","image-aspect-ratio-height-calculator","حاسبة ارتفاع الصورة حسب النسبة","skill-photography-tools-calculation","family","10"
"d0b51222-bcdc-475a-955c-b340e24874d1","image-aspect-ratio-height-calculator","حاسبة ارتفاع الصورة حسب النسبة","skill-engine-formula","engine","20"
"e14726f1-2f05-4442-a3d9-62514c5522d1","shooting-day-cost-calculator","حاسبة تكلفة يوم التصوير","skill-photography-tools-calculation","family","10"
"e14726f1-2f05-4442-a3d9-62514c5522d1","shooting-day-cost-calculator","حاسبة تكلفة يوم التصوير","skill-engine-formula","engine","20"
"26848dd0-e1be-41ec-a5ba-843c7d626a96","editing-time-per-photo-calculator","حاسبة وقت تعديل الصورة","skill-photography-tools-calculation","family","10"
"26848dd0-e1be-41ec-a5ba-843c7d626a96","editing-time-per-photo-calculator","حاسبة وقت تعديل الصورة","skill-engine-formula","engine","20"
"e8c839a6-7f1c-4557-b967-8ddfaeef284e","walking-distance-calculator","حاسبة مسافة المشي","skill-fitness-tools-calculation","family","10"
"e8c839a6-7f1c-4557-b967-8ddfaeef284e","walking-distance-calculator","حاسبة مسافة المشي","skill-engine-formula","engine","20"
"bf365549-8cfe-472e-b506-b5a8d157c710","workout-volume-calculator","حاسبة حجم التمرين","skill-fitness-tools-calculation","family","10"
"bf365549-8cfe-472e-b506-b5a8d157c710","workout-volume-calculator","حاسبة حجم التمرين","skill-engine-formula","engine","20"
"c6f88c62-0d13-4e2a-885e-8bcf5fe533ba","one-rep-max-estimator","حاسبة الحد الأقصى لتكرار واحد","skill-fitness-tools-estimation","family","10"
"c6f88c62-0d13-4e2a-885e-8bcf5fe533ba","one-rep-max-estimator","حاسبة الحد الأقصى لتكرار واحد","skill-engine-formula","engine","20"
"4a4c43c8-f7fc-4e21-8ba7-fb82ad39a32f","weekly-training-load-calculator","حاسبة الحمل التدريبي الأسبوعي","skill-fitness-tools-calculation","family","10"
"4a4c43c8-f7fc-4e21-8ba7-fb82ad39a32f","weekly-training-load-calculator","حاسبة الحمل التدريبي الأسبوعي","skill-engine-formula","engine","20"
"b33e773a-4dc7-4d03-85df-36295ad4f511","calories-per-workout-estimator","حاسبة السعرات في التمرين","skill-fitness-tools-estimation","family","10"
"b33e773a-4dc7-4d03-85df-36295ad4f511","calories-per-workout-estimator","حاسبة السعرات في التمرين","skill-engine-formula","engine","20"
"f76f3865-3992-4639-8c98-b1e14e9a1749","training-consistency-rate-calculator","حاسبة الالتزام بالتمرين","skill-fitness-tools-calculation","family","10"
"f76f3865-3992-4639-8c98-b1e14e9a1749","training-consistency-rate-calculator","حاسبة الالتزام بالتمرين","skill-engine-formula","engine","20"
"1ac64896-8045-4487-9752-33673bf031b9","swimming-pace-calculator","حاسبة وتيرة السباحة","skill-fitness-tools-calculation","family","10"
"1ac64896-8045-4487-9752-33673bf031b9","swimming-pace-calculator","حاسبة وتيرة السباحة","skill-engine-formula","engine","20"
"082124f0-ce35-483c-8e88-391419c61c8b","weekly-distance-goal-progress-calculator","حاسبة تقدم هدف المسافة الأسبوعي","skill-fitness-tools-calculation","family","10"
"082124f0-ce35-483c-8e88-391419c61c8b","weekly-distance-goal-progress-calculator","حاسبة تقدم هدف المسافة الأسبوعي","skill-engine-formula","engine","20"
"016d43a5-c90a-4ac1-9906-49e21c0304a2","startup-revenue-per-employee-calculator","حاسبة الإيراد لكل موظف ناشئ","skill-startup-tools-calculation","family","10"
"016d43a5-c90a-4ac1-9906-49e21c0304a2","startup-revenue-per-employee-calculator","حاسبة الإيراد لكل موظف ناشئ","skill-engine-formula","engine","20"
"93e26953-f406-40a4-8b46-ed700d165693","telecom-support-cost-per-subscriber-calculator","حاسبة دعم المشترك","skill-telecom-tools-calculation","family","10"
"93e26953-f406-40a4-8b46-ed700d165693","telecom-support-cost-per-subscriber-calculator","حاسبة دعم المشترك","skill-engine-formula","engine","20"
"7bb9d76b-8dd0-499a-b9eb-2369b9d89300","dropped-call-rate-calculator","حاسبة معدل انقطاع المكالمات","skill-telecom-tools-calculation","family","10"
"7bb9d76b-8dd0-499a-b9eb-2369b9d89300","dropped-call-rate-calculator","حاسبة معدل انقطاع المكالمات","skill-engine-formula","engine","20"
"2ad31125-f25f-4865-91ef-81ffdaa8880f","telecom-subscriber-acquisition-cost-calculator","حاسبة اكتساب مشترك","skill-telecom-tools-calculation","family","10"
"2ad31125-f25f-4865-91ef-81ffdaa8880f","telecom-subscriber-acquisition-cost-calculator","حاسبة اكتساب مشترك","skill-engine-formula","engine","20"
"70947391-0105-4836-a2e3-ecc92a85cdb3","monthly-recurring-revenue-calculator","حاسبة الإيراد الشهري المتكرر MRR","skill-saas-tools-calculation","family","10"
"70947391-0105-4836-a2e3-ecc92a85cdb3","monthly-recurring-revenue-calculator","حاسبة الإيراد الشهري المتكرر MRR","skill-engine-formula","engine","20"
"5f8d3437-10c7-42cc-9c71-34b1d10f0864","telecom-revenue-per-minute-calculator","حاسبة الإيراد لكل دقيقة اتصال","skill-telecom-tools-calculation","family","10"
"5f8d3437-10c7-42cc-9c71-34b1d10f0864","telecom-revenue-per-minute-calculator","حاسبة الإيراد لكل دقيقة اتصال","skill-engine-formula","engine","20"
"afaeef8e-2319-48a9-86cc-ed1714189053","telecom-data-usage-growth-calculator","حاسبة نمو استخدام البيانات","skill-telecom-tools-calculation","family","10"
"afaeef8e-2319-48a9-86cc-ed1714189053","telecom-data-usage-growth-calculator","حاسبة نمو استخدام البيانات","skill-engine-formula","engine","20"
"b338d992-29f0-4daf-bb90-aea7fd6c1cd3","annual-recurring-revenue-calculator","حاسبة الإيراد السنوي المتكرر ARR","skill-saas-tools-calculation","family","10"
"b338d992-29f0-4daf-bb90-aea7fd6c1cd3","annual-recurring-revenue-calculator","حاسبة الإيراد السنوي المتكرر ARR","skill-engine-formula","engine","20"
"6c8eedc1-614f-478e-a36c-d933c52fd4f1","saas-customer-churn-rate-calculator","حاسبة معدل تسرب عملاء SaaS","skill-saas-tools-calculation","family","10"
"6c8eedc1-614f-478e-a36c-d933c52fd4f1","saas-customer-churn-rate-calculator","حاسبة معدل تسرب عملاء SaaS","skill-engine-formula","engine","20"
"b6ecd5f9-6dee-4cb4-bd31-5f11d2dcf1a2","saas-revenue-churn-rate-calculator","حاسبة تسرب الإيراد","skill-saas-tools-calculation","family","10"
"b6ecd5f9-6dee-4cb4-bd31-5f11d2dcf1a2","saas-revenue-churn-rate-calculator","حاسبة تسرب الإيراد","skill-engine-formula","engine","20"
"d3d134ed-fced-4140-b283-899b8a547dca","net-revenue-retention-calculator","حاسبة صافي الاحتفاظ بالإيراد NRR","skill-saas-tools-calculation","family","10"
"d3d134ed-fced-4140-b283-899b8a547dca","net-revenue-retention-calculator","حاسبة صافي الاحتفاظ بالإيراد NRR","skill-engine-formula","engine","20"
"60cd4bca-f465-424f-a7a9-65a5a441da70","saas-arpu-calculator","حاسبة متوسط الإيراد لكل مستخدم","skill-saas-tools-calculation","family","10"
"60cd4bca-f465-424f-a7a9-65a5a441da70","saas-arpu-calculator","حاسبة متوسط الإيراد لكل مستخدم","skill-engine-formula","engine","20"
"dc910a65-dd2f-48a3-9e88-4312aed7342a","saas-cac-calculator","حاسبة تكلفة اكتساب عميل SaaS","skill-saas-tools-calculation","family","10"
"dc910a65-dd2f-48a3-9e88-4312aed7342a","saas-cac-calculator","حاسبة تكلفة اكتساب عميل SaaS","skill-engine-formula","engine","20"
"20b16a69-1cbd-4d84-985e-8b40edaafea9","saas-ltv-calculator","حاسبة قيمة عميل SaaS","skill-saas-tools-calculation","family","10"
"20b16a69-1cbd-4d84-985e-8b40edaafea9","saas-ltv-calculator","حاسبة قيمة عميل SaaS","skill-engine-formula","engine","20"
"c622c049-904f-4023-b90a-65416163eeab","saas-ltv-cac-ratio-calculator","حاسبة نسبة LTV إلى CAC","skill-saas-tools-calculation","family","10"
"c622c049-904f-4023-b90a-65416163eeab","saas-ltv-cac-ratio-calculator","حاسبة نسبة LTV إلى CAC","skill-engine-formula","engine","20"
"3b9c204d-d056-4236-9a1b-e21a7dec0056","saas-cac-payback-calculator","حاسبة فترة استرداد CAC","skill-saas-tools-calculation","family","10"
"3b9c204d-d056-4236-9a1b-e21a7dec0056","saas-cac-payback-calculator","حاسبة فترة استرداد CAC","skill-engine-formula","engine","20"
"c12d512a-c72c-4c5d-81b0-99c8a00a03cc","startup-net-burn-rate-calculator","حاسبة صافي الحرق الشهري","skill-startup-tools-calculation","family","10"
"c12d512a-c72c-4c5d-81b0-99c8a00a03cc","startup-net-burn-rate-calculator","حاسبة صافي الحرق الشهري","skill-engine-formula","engine","20"
"60566e44-e89b-435a-8af6-fc5d6dce347a","startup-runway-calculator","حاسبة مدة السيولة للشركة الناشئة","skill-startup-tools-calculation","family","10"
"60566e44-e89b-435a-8af6-fc5d6dce347a","startup-runway-calculator","حاسبة مدة السيولة للشركة الناشئة","skill-engine-formula","engine","20"
"f6d6c995-a806-4ef4-af40-59c856ca07bc","startup-gross-burn-calculator","حاسبة إجمالي الحرق","skill-startup-tools-calculation","family","10"
"f6d6c995-a806-4ef4-af40-59c856ca07bc","startup-gross-burn-calculator","حاسبة إجمالي الحرق","skill-engine-formula","engine","20"
"1960709d-00bf-4244-b855-c482ee8a8b25","rental-idle-days-calculator","حاسبة أيام التعطل","skill-rental-business-tools-calculation","family","10"
"1960709d-00bf-4244-b855-c482ee8a8b25","rental-idle-days-calculator","حاسبة أيام التعطل","skill-engine-formula","engine","20"
"2f0b96c6-cb9a-4f7f-be98-39ea0b69969a","post-money-valuation-calculator","حاسبة التقييم بعد الاستثمار","skill-startup-tools-calculation","family","10"
"2f0b96c6-cb9a-4f7f-be98-39ea0b69969a","post-money-valuation-calculator","حاسبة التقييم بعد الاستثمار","skill-engine-formula","engine","20"
"36d45854-572a-4437-afbc-568387673c3c","investor-equity-percentage-calculator","حاسبة نسبة المستثمر","skill-startup-tools-calculation","family","10"
"36d45854-572a-4437-afbc-568387673c3c","investor-equity-percentage-calculator","حاسبة نسبة المستثمر","skill-engine-formula","engine","20"
"06689057-52b3-4c4c-a76e-60303375847c","founder-dilution-calculator","حاسبة تخفيف حصة المؤسس","skill-startup-tools-calculation","family","10"
"06689057-52b3-4c4c-a76e-60303375847c","founder-dilution-calculator","حاسبة تخفيف حصة المؤسس","skill-engine-formula","engine","20"
"272a6f04-4a97-439b-be41-11a3352308c7","startup-break-even-customers-calculator","حاسبة عملاء نقطة التعادل","skill-startup-tools-calculation","family","10"
"272a6f04-4a97-439b-be41-11a3352308c7","startup-break-even-customers-calculator","حاسبة عملاء نقطة التعادل","skill-engine-formula","engine","20"
"ad797fc9-7679-41ac-8c1b-a3cdc29317a2","startup-cash-need-calculator","حاسبة الاحتياج النقدي","skill-startup-tools-calculation","family","10"
"ad797fc9-7679-41ac-8c1b-a3cdc29317a2","startup-cash-need-calculator","حاسبة الاحتياج النقدي","skill-engine-formula","engine","20"
"6865c6b2-3d82-41c9-92c1-bf611236c56b","startup-monthly-growth-rate-calculator","حاسبة النمو الشهري للشركة الناشئة","skill-startup-tools-calculation","family","10"
"6865c6b2-3d82-41c9-92c1-bf611236c56b","startup-monthly-growth-rate-calculator","حاسبة النمو الشهري للشركة الناشئة","skill-engine-formula","engine","20"
"7fcf9e1d-dcd3-48d1-9a0c-de6c5ff340cf","telecom-data-cost-per-gb-calculator","حاسبة تكلفة الجيجابايت","skill-telecom-tools-calculation","family","10"
"7fcf9e1d-dcd3-48d1-9a0c-de6c5ff340cf","telecom-data-cost-per-gb-calculator","حاسبة تكلفة الجيجابايت","skill-engine-formula","engine","20"
"1761998f-24c1-4845-b3e8-625ea259f2be","purchase-price-variance-calculator","حاسبة انحراف سعر الشراء","skill-procurement-tools-calculation","family","10"
"1761998f-24c1-4845-b3e8-625ea259f2be","purchase-price-variance-calculator","حاسبة انحراف سعر الشراء","skill-engine-formula","engine","20"
"605129da-6d6d-401f-b624-d88b53ecb7fb","procurement-savings-rate-calculator","حاسبة معدل وفورات المشتريات","skill-procurement-tools-calculation","family","10"
"605129da-6d6d-401f-b624-d88b53ecb7fb","procurement-savings-rate-calculator","حاسبة معدل وفورات المشتريات","skill-engine-formula","engine","20"
"d67919cd-cade-4ced-8cc2-528204c0dde4","supplier-defect-rate-calculator","حاسبة عيوب المورد","skill-procurement-tools-calculation","family","10"
"d67919cd-cade-4ced-8cc2-528204c0dde4","supplier-defect-rate-calculator","حاسبة عيوب المورد","skill-engine-formula","engine","20"
"2e100356-0c01-4243-b927-a7bcd7dc15e1","supplier-on-time-delivery-calculator","حاسبة التزام المورد بالتسليم","skill-procurement-tools-calculation","family","10"
"2e100356-0c01-4243-b927-a7bcd7dc15e1","supplier-on-time-delivery-calculator","حاسبة التزام المورد بالتسليم","skill-engine-formula","engine","20"
"ffbd47e5-1ba2-479c-8290-a7a684e29e5f","spend-under-management-calculator","حاسبة الإنفاق تحت الإدارة","skill-procurement-tools-calculation","family","10"
"ffbd47e5-1ba2-479c-8290-a7a684e29e5f","spend-under-management-calculator","حاسبة الإنفاق تحت الإدارة","skill-engine-formula","engine","20"
"bbd2e055-da7c-4f23-b949-a0c56d209f0a","average-procurement-order-value-calculator","حاسبة متوسط طلب الشراء","skill-procurement-tools-calculation","family","10"
"bbd2e055-da7c-4f23-b949-a0c56d209f0a","average-procurement-order-value-calculator","حاسبة متوسط طلب الشراء","skill-engine-formula","engine","20"
"432349f1-afb2-44aa-b78f-3311a6038aac","procurement-lead-time-calculator","حاسبة متوسط مدة التوريد","skill-procurement-tools-calculation","family","10"
"432349f1-afb2-44aa-b78f-3311a6038aac","procurement-lead-time-calculator","حاسبة متوسط مدة التوريد","skill-engine-formula","engine","20"
"e32ee846-e8de-4b59-a53f-11bed02af572","supplier-concentration-calculator","حاسبة تركّز الإنفاق على مورد","skill-procurement-tools-calculation","family","10"
"e32ee846-e8de-4b59-a53f-11bed02af572","supplier-concentration-calculator","حاسبة تركّز الإنفاق على مورد","skill-engine-formula","engine","20"
"57ba0516-9e78-4a87-8519-b3c10745bf00","procurement-cycle-time-calculator","حاسبة دورة الشراء","skill-procurement-tools-calculation","family","10"
"57ba0516-9e78-4a87-8519-b3c10745bf00","procurement-cycle-time-calculator","حاسبة دورة الشراء","skill-engine-formula","engine","20"
"21e63015-8b5c-42ec-b684-fbc773dc7a38","cost-avoidance-calculator","حاسبة تجنب التكلفة","skill-procurement-tools-calculation","family","10"
"21e63015-8b5c-42ec-b684-fbc773dc7a38","cost-avoidance-calculator","حاسبة تجنب التكلفة","skill-engine-formula","engine","20"
"2b47db90-8a9e-4124-be35-63e688b14dd6","defect-rate-calculator","حاسبة معدل العيوب","skill-quality-tools-calculation","family","10"
"2b47db90-8a9e-4124-be35-63e688b14dd6","defect-rate-calculator","حاسبة معدل العيوب","skill-engine-formula","engine","20"
"2cff4426-2f17-4bc0-99fd-7e165c034d3a","first-pass-yield-calculator","حاسبة العائد من المرة الأولى","skill-quality-tools-calculation","family","10"
"2cff4426-2f17-4bc0-99fd-7e165c034d3a","first-pass-yield-calculator","حاسبة العائد من المرة الأولى","skill-engine-formula","engine","20"
"45bea2d1-e4e9-4f1a-b4ac-17b6c67815d6","rework-rate-calculator","حاسبة معدل إعادة العمل","skill-quality-tools-calculation","family","10"
"45bea2d1-e4e9-4f1a-b4ac-17b6c67815d6","rework-rate-calculator","حاسبة معدل إعادة العمل","skill-engine-formula","engine","20"
"f3971f89-a219-4c56-848a-4adcf6a0ec71","customer-complaint-rate-calculator","حاسبة معدل شكاوى العملاء","skill-quality-tools-calculation","family","10"
"f3971f89-a219-4c56-848a-4adcf6a0ec71","customer-complaint-rate-calculator","حاسبة معدل شكاوى العملاء","skill-engine-formula","engine","20"
"2128ffa7-c3fa-4859-a347-be52b73641b4","cost-of-poor-quality-calculator","حاسبة تكلفة ضعف الجودة","skill-quality-tools-calculation","family","10"
"2128ffa7-c3fa-4859-a347-be52b73641b4","cost-of-poor-quality-calculator","حاسبة تكلفة ضعف الجودة","skill-engine-formula","engine","20"
"e9b17a74-0f5b-4eae-871f-cbe35c21c38d","inspection-pass-rate-calculator","حاسبة اجتياز الفحص","skill-quality-tools-calculation","family","10"
"e9b17a74-0f5b-4eae-871f-cbe35c21c38d","inspection-pass-rate-calculator","حاسبة اجتياز الفحص","skill-engine-formula","engine","20"
"4dd5791e-50af-4f85-9d2f-ba848b241ddc","defects-per-million-opportunities-calculator","حاسبة العيوب لكل مليون فرصة","skill-quality-tools-calculation","family","10"
"4dd5791e-50af-4f85-9d2f-ba848b241ddc","defects-per-million-opportunities-calculator","حاسبة العيوب لكل مليون فرصة","skill-engine-formula","engine","20"
"3e801440-4d81-4a95-b87d-9d5b262f46df","audit-finding-closure-rate-calculator","حاسبة إغلاق ملاحظات التدقيق","skill-quality-tools-calculation","family","10"
"3e801440-4d81-4a95-b87d-9d5b262f46df","audit-finding-closure-rate-calculator","حاسبة إغلاق ملاحظات التدقيق","skill-engine-formula","engine","20"
"81148d37-9e2f-42bf-988b-3be9e53edcb5","quality-loss-cost-calculator","حاسبة تكلفة فقد الجودة","skill-quality-tools-calculation","family","10"
"81148d37-9e2f-42bf-988b-3be9e53edcb5","quality-loss-cost-calculator","حاسبة تكلفة فقد الجودة","skill-engine-formula","engine","20"
"4aa86f38-348f-4b2f-9a3e-78f74053e0da","process-conformance-rate-calculator","حاسبة مطابقة العملية","skill-quality-tools-calculation","family","10"
"4aa86f38-348f-4b2f-9a3e-78f74053e0da","process-conformance-rate-calculator","حاسبة مطابقة العملية","skill-engine-formula","engine","20"
"5e667bda-9ca3-448d-9a02-3dad6dd4596c","mtbf-calculator","حاسبة متوسط الزمن بين الأعطال MTBF","skill-maintenance-tools-calculation","family","10"
"5e667bda-9ca3-448d-9a02-3dad6dd4596c","mtbf-calculator","حاسبة متوسط الزمن بين الأعطال MTBF","skill-engine-formula","engine","20"
"f7ff52aa-4940-4c95-b793-c4d4a268fce9","maintenance-mttr-calculator","حاسبة متوسط زمن الإصلاح MTTR","skill-maintenance-tools-calculation","family","10"
"f7ff52aa-4940-4c95-b793-c4d4a268fce9","maintenance-mttr-calculator","حاسبة متوسط زمن الإصلاح MTTR","skill-engine-formula","engine","20"
"875d57e1-ee76-4ac6-85eb-6ba4387a0c0f","equipment-availability-calculator","حاسبة توفر المعدات","skill-maintenance-tools-calculation","family","10"
"875d57e1-ee76-4ac6-85eb-6ba4387a0c0f","equipment-availability-calculator","حاسبة توفر المعدات","skill-engine-formula","engine","20"
"cde7a50e-e8d8-4898-bf93-9e2474b49f8e","preventive-maintenance-compliance-calculator","حاسبة الالتزام بالصيانة الوقائية","skill-maintenance-tools-calculation","family","10"
"cde7a50e-e8d8-4898-bf93-9e2474b49f8e","preventive-maintenance-compliance-calculator","حاسبة الالتزام بالصيانة الوقائية","skill-engine-formula","engine","20"
"a57fff06-a325-4839-8012-4de71c9a661b","maintenance-cost-per-asset-calculator","حاسبة تكلفة الصيانة لكل أصل","skill-maintenance-tools-calculation","family","10"
